30.338074,59.968088,"г. Санкт-Петербург,Выборгская набережная,д.29",2023-05-02 23:41:11
30.405439,59.892595,"г. Санкт-Петербург,проспект Елизарова,д. 34 лит Л",2023-05-02 21:41:14
30.342916,59.93649,"г. Санкт-Петербург,набережная реки Фонтанки,д.13",2023-05-02 05:53:32
30.337059,59.891295,"г. Санкт-Петербург,Парковая,д. 4 лит А",2023-05-02 22:11:40
30.317252,59.899153,"г. Санкт-Петербург,Московский проспект,д. 79а",2023-05-02 12:18:56
30.317216,60.038209,"г. Санкт-Петербург,Выборгское шоссе,д. 22 лит Б",2023-05-02 23:18:05
30.296123,60.014018,"г. Санкт-Петербург,Коломяжский проспект,д. 33 к1",2023-05-02 04:12:36
30.32583,59.974356,"г. Санкт-Петербург,Инструментальная,д. 3Б",2023-05-02 07:30:45
30.409284,59.95548,"г. Санкт-Петербург,Свердловская набережная,д. 60 лит В",2023-05-02 09:24:40
30.356643,59.883729,"г. Санкт-Петербург,Волковский проспект,д. 146а",2023-05-02 16:46:00
30.309355,59.975193,"г. Санкт-Петербург,Чапыгина,д. 6 лит М",2023-05-02 20:44:48
30.436233,59.939978,"г. Санкт-Петербург,проспект Энергетиков,д. 9 лит А",2023-05-02 23:07:43
30.331023,59.893254,"г. Санкт-Петербург,Цветочная,д.6",2023-05-02 14:44:28
30.224303,59.932577,"г. Санкт-Петербург,Шкиперский проток,д. 14 к4",2023-05-02 21:31:03
30.397579,59.88115,"г. Санкт-Петербург,Софийская,д.14",2023-05-02 08:01:30
30.268644,60.020044,"г. Санкт-Петербург,Парашютная,д. 27 к2",2023-05-02 01:11:22
30.3094,59.98783,"г. Санкт-Петербург,Торжковская,д.5",2023-05-02 03:16:52
30.424331,59.898589,"г. Санкт-Петербург,Ольминского,д.10",2023-05-02 19:23:30
30.454137,60.014769,"г. Санкт-Петербург,Пискарёвский проспект,д. 150 к2 лит О",2023-05-02 06:40:56
30.313263,59.92805,"г. Санкт-Петербург,Гражданская,д.10",2023-05-02 08:34:47
30.381652,59.974847,"г. Санкт-Петербург,Полюстровский проспект,д.59",2023-05-02 09:38:18
30.39368,59.903219,"г. Санкт-Петербург,Седова,д.10",2023-05-02 19:20:00
30.429577,59.900601,"г. Санкт-Петербург,проспект Обуховской Обороны,д. 70 к2",2023-05-02 19:57:29
30.424223,59.720286,"г. Санкт-Петербург,Софийский бульвар,д.30",2023-05-02 00:22:34
30.402654,59.740547,"г. Санкт-Петербург,Детскосельский бульвар,д.5",2023-05-02 11:14:40
30.350139,59.973581,"г. Санкт-Петербург,Чугунная,д. 4а",2023-05-02 08:53:00
30.308241,60.052708,"г. Санкт-Петербург,Петровская,д. 10 к3",2023-05-02 21:05:21
30.48786,59.919897,"г. Санкт-Петербург,проспект Солидарности,д. 9 к3",2023-05-02 19:46:40
30.284966,60.031751,"г. Санкт-Петербург,Репищева,д.20",2023-05-02 06:48:41
30.317108,60.012867,"г. Санкт-Петербург,Удельный проспект,д.5",2023-05-02 09:33:50
30.338137,59.972658,"г. Санкт-Петербург,Беловодский переулок,д.6",2023-05-02 01:02:27
30.39103,59.906206,"г. Санкт-Петербург,Смоляная,д.15",2023-05-02 12:03:08
30.364045,59.955903,"г. Санкт-Петербург,Михайлова,д. 11 лит В",2023-05-02 02:54:39
30.245027,60.003282,"г. Санкт-Петербург,Богатырский проспект,д. 31 лит Б",2023-05-02 20:45:17
30.35826,59.910474,"г. Санкт-Петербург,Днепропетровская,д.14",2023-05-02 23:33:37
30.463641,59.961579,"г. Санкт-Петербург,шоссе Революции,д. 69 лит В",2023-05-02 14:38:48
30.299591,59.913068,"г. Санкт-Петербург,Красноармейская 10-я,д. 3Б",2023-05-02 19:04:13
30.323441,59.855204,"г. Санкт-Петербург,Авиационная,д.9",2023-05-02 10:00:04
30.319587,59.919856,"г. Санкт-Петербург,Московский проспект,д. 22 к3",2023-05-02 07:39:46
30.269398,59.939848,"г. Санкт-Петербург,14-я линия В.О.,д.39",2023-05-02 05:41:30
30.446869,59.932928,"г. Санкт-Петербург,Латышских Стрелков,д. 31 лит А",2023-05-02 04:55:35
30.270746,59.914538,"г. Санкт-Петербург,набережная реки Фонтанки,д.172",2023-05-02 16:00:17
30.334463,59.961039,"г. Санкт-Петербург,Петроградская набережная,д. 26-28 лит А",2023-05-02 23:10:41
30.316569,59.984679,"г. Санкт-Петербург,набережная Чёрной речки,д.15",2023-05-02 15:07:52
30.357577,59.883819,"г. Санкт-Петербург,Волковский проспект,д. 146 к1",2023-05-02 20:42:51
30.46683,59.729853,"г. Санкт-Петербург,Колпинское шоссе,д.5",2023-05-02 01:17:57
30.280385,59.912044,"г. Санкт-Петербург,Курляндская,д.25",2023-05-02 20:56:16
30.322201,59.902898,"г. Санкт-Петербург,Киевская,д.6",2023-05-02 12:34:31
30.498927,59.822611,"г. Санкт-Петербург,проезд Рыбацкий 3-й,д. 3е",2023-05-02 10:43:50
30.343716,59.92543,"г. Санкт-Петербург,Разъезжая,д.5",2023-05-02 07:59:32
30.27663,60.025183,"г. Санкт-Петербург,Репищева,д. 14 лит Щ",2023-05-02 18:40:58
30.267152,59.931513,"г. Санкт-Петербург,22-я линия В.О.,д. 3 к2 лит Б",2023-05-02 04:41:30
30.345899,59.910717,"г. Санкт-Петербург,Воронежская,д.96",2023-05-02 17:16:53
30.267404,59.947343,"г. Санкт-Петербург,10-я линия В.О.,д.59",2023-05-02 21:03:57
30.268913,59.868939,"г. Санкт-Петербург,Автовская,д.16",2023-05-02 04:30:04
30.288299,59.904541,"г. Санкт-Петербург,Розенштейна,д.34",2023-05-02 11:21:55
30.25048,59.866947,"г. Санкт-Петербург,дорога на Турухтанные острова,д.8",2023-05-02 05:51:33
30.253426,59.930232,"г. Санкт-Петербург,Большой проспект В.О.,д.80",2023-05-02 22:11:48
30.210109,60.007627,"г. Санкт-Петербург,Богатырский проспект,д. 57 к1",2023-05-02 19:59:02
30.272659,59.914349,"г. Санкт-Петербург,Либавский переулок,д. 5а",2023-05-02 04:30:51
30.264493,60.116033,"г. Санкт-Петербург,Приозерское шоссе,д. 65Б",2023-05-02 20:12:30
30.265455,59.931513,"г. Санкт-Петербург,22-я линия В.О.,д. 3 к1",2023-05-02 15:16:45
30.25587,59.952705,"г. Санкт-Петербург,Железноводская,д.5",2023-05-02 11:51:26
30.330708,59.96444,"г. Санкт-Петербург,Чапаева,д.25",2023-05-02 07:23:54
30.347228,59.917479,"г. Санкт-Петербург,Тюшина,д.11",2023-05-02 05:18:06
30.291164,59.89746,"г. Санкт-Петербург,Швецова,д.41",2023-05-02 14:50:48
30.354711,59.946315,"г. Санкт-Петербург,Чайковского,д.41",2023-05-02 01:03:47
30.367925,59.927116,"г. Санкт-Петербург,Полтавский проезд,д. 3 ст1",2023-05-02 12:03:45
30.469597,59.866174,"г. Санкт-Петербург,проспект Обуховской Обороны,д. 112 лит И",2023-05-02 20:56:23
30.38123,60.06588,"г. Санкт-Петербург,1-й Верхний переулок,д. 12 лит В",2023-05-02 14:37:24
30.263685,59.946793,"г. Санкт-Петербург,13-я линия В.О.,д.78",2023-05-02 04:44:07
30.360065,59.923816,"г. Санкт-Петербург,Лиговский проспект,д. 56г",2023-05-02 08:33:49
30.344399,59.87481,"г. Санкт-Петербург,Благодатная,д.69",2023-05-02 20:03:13
30.351693,59.941615,"г. Санкт-Петербург,Артиллерийская,д. 1 лит А",2023-05-02 11:16:51
30.310236,59.852497,"г. Санкт-Петербург,Ленинский проспект,д.168",2023-05-02 02:22:08
30.322453,59.986983,"г. Санкт-Петербург,Белоостровская,д.15",2023-05-02 15:44:56
30.378256,59.88902,"г. Санкт-Петербург,Салова,д. 53 к1",2023-05-02 16:30:44
30.286143,59.921385,"г. Санкт-Петербург,проспект Римского-Корсакова,д.73",2023-05-02 00:40:03
30.322641,59.908872,"г. Санкт-Петербург,набережная Обводного канала,д.90",2023-05-02 03:19:04
30.410685,59.863631,"г. Санкт-Петербург,проспект Славы,д.51",2023-05-02 21:03:41
30.379415,59.995989,"г. Санкт-Петербург,проспект Непокорённых,д. 13 к1",2023-05-02 11:10:09
30.372255,59.930223,"г. Санкт-Петербург,2-я Советская улица,д.27",2023-05-02 04:18:00
30.397597,59.908683,"г. Санкт-Петербург,Смоляная,д.9",2023-05-02 13:21:03
30.282226,59.892541,"г. Санкт-Петербург,Маршала Говорова,д.37",2023-05-02 14:21:31
30.30313,59.853695,"г. Санкт-Петербург,площадь Конституции,д.2",2023-05-02 01:14:46
30.438057,60.002144,"г. Санкт-Петербург,Руставели,д.13",2023-05-02 22:53:05
30.268428,60.000425,"г. Санкт-Петербург,проспект Сизова,д.2",2023-05-02 15:27:15
30.351576,59.919455,"г. Санкт-Петербург,Печатника Григорьева,д.8",2023-05-02 14:00:38
30.388829,59.849424,"г. Санкт-Петербург,Димитрова,д. 18 к1",2023-05-02 13:05:55
30.384383,59.948406,"г. Санкт-Петербург,Шпалерная,д. 51 лит А",2023-05-02 14:52:22
30.300902,59.907428,"г. Санкт-Петербург,Митрофаньевское шоссе,д. 2 к1",2023-05-02 20:14:37
30.383448,59.925633,"г. Санкт-Петербург,Александра Невского,д.6",2023-05-02 11:57:42
30.318985,59.878265,"г. Санкт-Петербург,Московский проспект,д.143",2023-05-02 14:49:31
30.399043,59.914714,"г. Санкт-Петербург,Профессора Качалова,д.8",2023-05-02 14:12:23
30.423828,59.720104,"г. Санкт-Петербург,Октябрьский бульвар,д. 50/30",2023-05-02 03:27:55
30.413946,59.951362,"г. Санкт-Петербург,Малыгина,д.4",2023-05-02 11:17:32
30.33272,59.922463,"г. Санкт-Петербург,Загородный проспект,д.37",2023-05-02 03:27:52
30.374501,59.96498,"г. Санкт-Петербург,Ватутина,д. 17 лит Б",2023-05-02 04:11:01
30.4398,59.95885,"г. Санкт-Петербург,проспект Энергетиков,д.37",2023-05-02 07:43:26
30.332631,59.918354,"г. Санкт-Петербург,Подъездной переулок,д.7",2023-05-02 02:13:50
30.286161,59.853559,"г. Санкт-Петербург,Ленинский проспект,д. 140 лит И",2023-05-02 23:58:20
30.484302,59.956259,"г. Санкт-Петербург,Лазо,д. 4 к2",2023-05-02 22:00:49
30.321806,60.015529,"г. Санкт-Петербург,Калязинская,д.3",2023-05-02 03:39:08
30.293042,59.912585,"г. Санкт-Петербург,Красноармейская 10-я,д.26",2023-05-02 15:19:42
30.418042,59.918787,"г. Санкт-Петербург,Гранитная,д.8",2023-05-02 02:31:06
30.30552,59.902912,"г. Санкт-Петербург,набережная Обводного канала,д. 118а лит Б",2023-05-02 10:02:41
29.769674,59.912477,"г. Санкт-Петербург,Владимирская,д. 5/11",2023-05-02 02:28:41
30.420594,59.938248,"г. Санкт-Петербург,Магнитогорская,д. 11 лит А",2023-05-02 06:21:06
30.312508,59.914728,"г. Санкт-Петербург,Красноармейская 3-я,д.9",2023-05-02 09:49:56
30.343797,59.917312,"г. Санкт-Петербург,Константина Заслонова,д. 32-34",2023-05-02 14:17:40
30.360487,59.933361,"г. Санкт-Петербург,Восстания,д.9",2023-05-02 19:47:38
30.260738,59.997923,"г. Санкт-Петербург,Богатырский проспект,д. 18 к3",2023-05-02 20:40:38
30.243949,60.030834,"г. Санкт-Петербург,проспект Королёва,д.61",2023-05-02 21:37:00
30.487105,59.944215,"г. Санкт-Петербург,проспект Косыгина,д. 25а",2023-05-02 12:57:15
30.357056,59.980619,"г. Санкт-Петербург,Новолитовская,д. 15д",2023-05-02 23:46:57
30.230887,59.949145,"г. Санкт-Петербург,Новосмоленская набережная,д.1",2023-05-02 09:15:53
30.36789,59.966565,"г. Санкт-Петербург,Арсенальная,д. 23 к1",2023-05-02 08:09:48
30.374851,59.895967,"г. Санкт-Петербург,Салова,д. 27 лит А",2023-05-02 06:16:17
30.380259,59.949159,"г. Санкт-Петербург,Шпалерная,д.60",2023-05-02 09:51:05
30.324124,60.039908,"г. Санкт-Петербург,проспект Энгельса,д. 124 к1 лит А",2023-05-02 15:20:42
30.342898,59.997019,"г. Санкт-Петербург,Новороссийская,д. 28 к2",2023-05-02 12:17:34
30.329873,59.892735,"г. Санкт-Петербург,Цветочная,д. 6 лит М",2023-05-02 07:36:35
30.370513,59.928686,"г. Санкт-Петербург,Невский проспект,д. 111/3 лит А",2023-05-02 02:22:12
30.286853,59.910799,"г. Санкт-Петербург,Циолковского,д. 9 к2 лит А",2023-05-02 20:37:46
30.283547,59.942218,"г. Санкт-Петербург,4-я линия В.О.,д. 17 лит А",2023-05-02 07:12:44
30.32725,59.852118,"г. Санкт-Петербург,Московский проспект,д.212",2023-05-02 06:47:55
30.354621,59.913,"г. Санкт-Петербург,Тамбовская улица,д.12",2023-05-02 06:33:25
30.343312,59.966039,"г. Санкт-Петербург,Большой Сампсониевский проспект,д. 29 лит А",2023-05-02 19:35:21
30.268913,59.868939,"г. Санкт-Петербург,Автовская,д. 16 лит А",2023-05-02 09:47:40
30.282675,59.942137,"г. Санкт-Петербург,5-я линия В.О.,д.32",2023-05-02 08:36:29
30.130159,59.775893,"г. Санкт-Петербург,Красносельское шоссе,д. 14/28 лит АБ",2023-05-02 13:37:17
30.32018,59.925155,"г. Санкт-Петербург,Ефимова,д.3",2023-05-02 05:14:44
30.313047,59.966719,"г. Санкт-Петербург,Большой проспект П.С.,д.100",2023-05-02 05:49:57
30.08793,59.829604,"г. Санкт-Петербург,проспект Ленина,д.16",2023-05-02 10:09:23
30.363596,59.923423,"г. Санкт-Петербург,Лиговский проспект,д. 50 к11 лит М",2023-05-02 05:03:23
30.407523,59.92318,"г. Санкт-Петербург,Таллинская,д. 6в",2023-05-02 00:48:07
30.421151,59.697705,"г. Санкт-Петербург,Малиновская,д.11",2023-05-02 15:15:13
30.41365,59.952038,"г. Санкт-Петербург,Панфилова,д.13",2023-05-02 00:56:17
30.271482,59.93218,"г. Санкт-Петербург,17-я линия В.О.,д.4",2023-05-02 18:57:07
30.322327,59.848809,"г. Санкт-Петербург,Московский проспект,д.216",2023-05-02 08:54:42
30.316443,59.896635,"г. Санкт-Петербург,Малая Митрофаньевская,д. 1а",2023-05-02 16:47:57
30.298782,59.972019,"г. Санкт-Петербург,Профессора Попова,д. 37 лит В",2023-05-02 03:01:22
30.258448,59.948347,"г. Санкт-Петербург,набережная реки Смоленки,д. 25а",2023-05-02 08:42:24
30.309499,59.971289,"г. Санкт-Петербург,Профессора Попова,д.27",2023-05-02 03:07:21
30.354136,59.942367,"г. Санкт-Петербург,Рылеева,д.11",2023-05-02 00:29:15
30.399762,59.929808,"г. Санкт-Петербург,Малоохтинский проспект,д. 61а",2023-05-02 12:56:24
30.277223,59.962602,"г. Санкт-Петербург,Пионерская,д.44",2023-05-02 12:01:54
30.24111,59.861087,"г. Санкт-Петербург,Жукова,д.18",2023-05-02 00:20:31
30.33308,59.983031,"г. Санкт-Петербург,Кантемировская,д.7",2023-05-02 09:49:33
30.298746,59.99445,"г. Санкт-Петербург,Коломяжский проспект,д. 10 лит Д",2023-05-02 01:57:45
30.313694,59.987506,"г. Санкт-Петербург,Сердобольская,д.57",2023-05-02 14:20:44
30.331355,59.884338,"г. Санкт-Петербург,Цветочная,д. 18 лит Б",2023-05-02 06:38:23
30.384248,60.004649,"г. Санкт-Петербург,Гжатская,д. 21 к1",2023-05-02 18:18:55
30.411808,59.922995,"г. Санкт-Петербург,Таллинская,д. 7а",2023-05-02 18:44:29
30.343276,59.971542,"г. Санкт-Петербург,Смолячкова,д. 12 к2",2023-05-02 09:53:08
30.405313,59.958611,"г. Санкт-Петербург,Пискарёвский проспект,д. 2 к2 лит Щ",2023-05-02 02:03:59
30.354541,59.991529,"г. Санкт-Петербург,Политехническая,д. 3 к1",2023-05-02 03:05:20
30.293491,60.053633,"г. Санкт-Петербург,Староорловская,д.34",2023-05-02 12:07:23
30.306301,59.91318,"г. Санкт-Петербург,Измайловский проспект,д.15",2023-05-02 07:25:48
30.433026,59.939374,"г. Санкт-Петербург,Магнитогорская,д. 51 лит Е",2023-05-02 19:37:54
30.350103,59.966291,"г. Санкт-Петербург,Лесной проспект,д. 20 к8",2023-05-02 19:04:55
30.379433,59.917245,"г. Санкт-Петербург,набережная Обводного канала,д. 23 лит А",2023-05-02 07:03:15
30.381346,59.964277,"г. Санкт-Петербург,Кондратьевский проспект,д. 15а",2023-05-02 13:47:26
30.260523,59.928834,"г. Санкт-Петербург,26-я линия В.О.,д. 7 ст1",2023-05-02 16:05:19
30.360173,59.821245,"г. Санкт-Петербург,Московское шоссе,д.25",2023-05-02 22:49:03
30.35993,59.892383,"г. Санкт-Петербург,Бухарестская,д.6",2023-05-02 00:45:16
30.335263,59.930561,"г. Санкт-Петербург,Зодчего Росси,д. 1-3",2023-05-02 20:33:03
30.341425,60.047137,"г. Санкт-Петербург,Есенина,д.19",2023-05-02 16:56:59
30.479254,59.85125,"г. Санкт-Петербург,проспект Обуховской Обороны,д. 271а",2023-05-02 12:31:40
30.333259,59.935376,"г. Санкт-Петербург,Невский проспект,д.44",2023-05-02 12:22:00
30.479254,59.85125,"г. Санкт-Петербург,проспект Обуховской Обороны,д. 271 лит А",2023-05-02 11:00:21
30.368024,59.819264,"г. Санкт-Петербург,Московское шоссе,д. 46 к4",2023-05-02 09:25:15
30.280555,59.887503,"г. Санкт-Петербург,Трефолева,д. 4 к1 лит А",2023-05-02 15:01:10
30.366479,59.929276,"г. Санкт-Петербург,Гончарная,д.14",2023-05-02 22:05:31
30.317189,59.970664,"г. Санкт-Петербург,Профессора Попова,д.4",2023-05-02 02:20:15
30.364907,60.005909,"г. Санкт-Петербург,Политехническая,д.24",2023-05-02 15:02:12
30.288128,59.967529,"г. Санкт-Петербург,Барочная,д. 10 к1",2023-05-02 08:22:37
30.274923,59.993509,"г. Санкт-Петербург,Полевая Сабировская,д. 46 лит Т",2023-05-02 00:39:16
30.428409,59.899613,"г. Санкт-Петербург,проспект Обуховской Обороны,д.87",2023-05-02 13:53:59
30.426478,59.850079,"г. Санкт-Петербург,Софийская,д. 79г",2023-05-02 10:38:17
30.265104,59.837404,"г. Санкт-Петербург,Дачный проспект,д. 38 к1",2023-05-02 01:31:44
30.257532,59.984467,"г. Санкт-Петербург,Липовая аллея,д. 9а",2023-05-02 06:28:18
30.376199,59.938689,"г. Санкт-Петербург,Суворовский проспект,д.35",2023-05-02 06:32:24
30.354532,59.955543,"г. Санкт-Петербург,Комсомола,д. 41 лит А",2023-05-02 10:02:56
30.366129,59.931129,"г. Санкт-Петербург,Суворовский проспект,д. 2Б",2023-05-02 03:33:49
30.257514,59.873659,"г. Санкт-Петербург,проспект Стачек,д. 59 лит В",2023-05-02 20:20:09
30.405574,59.901039,"г. Санкт-Петербург,Бехтерева,д. 3 к2",2023-05-02 11:58:54
30.260379,59.999723,"г. Санкт-Петербург,Богатырский проспект,д. 18 к1",2023-05-02 14:15:24
30.274087,59.941578,"г. Санкт-Петербург,10-я линия В.О.,д. 25/42",2023-05-02 09:12:12
30.279828,59.888808,"г. Санкт-Петербург,Маршала Говорова,д. 35/4",2023-05-02 22:43:35
30.315572,59.975117,"г. Санкт-Петербург,проспект Медиков,д. 10 к7",2023-05-02 17:27:29
30.316299,59.976152,"г. Санкт-Петербург,Академика Павлова,д. 6 к5",2023-05-02 21:11:40
30.452744,60.014356,"г. Санкт-Петербург,Пискарёвский проспект,д. 150 к2",2023-05-02 14:43:22
30.272659,59.914349,"г. Санкт-Петербург,Либавский переулок,д.5",2023-05-02 17:13:46
30.329064,59.936751,"г. Санкт-Петербург,Итальянская,д.3",2023-05-02 12:46:55
30.258205,59.896616,"г. Санкт-Петербург,Промышленная,д. 19 лит Р",2023-05-02 10:25:37
30.418222,59.949893,"г. Санкт-Петербург,Пугачёва,д. 5-7",2023-05-02 22:09:12
30.378058,59.927536,"г. Санкт-Петербург,Конная,д.15",2023-05-02 23:18:57
30.338137,59.934227,"г. Санкт-Петербург,Невский проспект,д.56",2023-05-02 04:45:00
30.294758,59.912941,"г. Санкт-Петербург,Красноармейская 10-я,д. 15-17",2023-05-02 11:06:24
30.300597,59.96235,"г. Санкт-Петербург,Лахтинская,д. 16а",2023-05-02 06:49:27
30.317314,59.89004,"г. Санкт-Петербург,Московский проспект,д. 109 к3",2023-05-02 14:57:05
30.316209,60.070033,"г. Санкт-Петербург,Архитектора Белова,д. 5 к1",2023-05-02 03:11:05
30.358224,59.931688,"г. Санкт-Петербург,Невский проспект,д.112",2023-05-02 23:08:39
30.272758,59.948559,"г. Санкт-Петербург,6-я линия В.О.,д.59",2023-05-02 14:33:29
30.359149,59.931941,"г. Санкт-Петербург,Невский проспект,д. 114-116",2023-05-02 20:51:36
30.350489,59.868948,"г. Санкт-Петербург,проспект Космонавтов,д.14",2023-05-02 11:12:10
30.275938,59.908683,"г. Санкт-Петербург,набережная Обводного канала,д. 142/16",2023-05-02 05:35:44
30.259454,59.867145,"г. Санкт-Петербург,проспект Стачек,д.75",2023-05-02 02:18:32
30.263694,60.010267,"г. Санкт-Петербург,Уточкина,д. 3 к2",2023-05-02 11:20:31
30.416875,59.921962,"г. Санкт-Петербург,Рижская,д.3",2023-05-02 18:59:40
30.352699,59.930972,"г. Санкт-Петербург,Стремянная,д.16",2023-05-02 09:36:42
30.391695,59.910934,"г. Санкт-Петербург,Профессора Качалова,д. 11 лит В",2023-05-02 16:35:41
30.328651,59.90469,"г. Санкт-Петербург,Смоленская,д. 33 лит А",2023-05-02 18:21:28
30.320117,59.958886,"г. Санкт-Петербург,Каменноостровский проспект,д. 11 к2",2023-05-02 16:22:34
30.343087,59.985471,"г. Санкт-Петербург,Кантемировская,д.22",2023-05-02 22:56:40
30.328867,59.893791,"г. Санкт-Петербург,Лиговский проспект,д. 266 лит О",2023-05-02 07:33:45
30.294821,59.955399,"г. Санкт-Петербург,Большой проспект П.С.,д. 18 лит А",2023-05-02 02:40:05
30.345396,59.831679,"г. Санкт-Петербург,Звёздная,д.1",2023-05-02 02:37:20
30.278274,59.889038,"г. Санкт-Петербург,Маршала Говорова,д. 35 лит А",2023-05-02 22:48:44
30.270863,59.940641,"г. Санкт-Петербург,Средний проспект В.О.,д.50",2023-05-02 23:21:25
30.355187,59.945472,"г. Санкт-Петербург,Фурштатская,д.24",2023-05-02 08:13:26
30.283277,59.960048,"г. Санкт-Петербург,Пионерская,д.30",2023-05-02 01:00:22
30.31506,60.02699,"г. Санкт-Петербург,Ярославский проспект,д. 78а",2023-05-02 20:14:36
30.321545,59.925574,"г. Санкт-Петербург,Ефимова,д. 4а",2023-05-02 23:10:29
30.386772,59.908182,"г. Санкт-Петербург,Фаянсовая,д.22",2023-05-02 07:02:00
30.321878,59.889223,"г. Санкт-Петербург,Заставская,д.23",2023-05-02 18:24:59
30.279109,59.942273,"г. Санкт-Петербург,7-я линия В.О.,д.44",2023-05-02 10:48:10
30.319398,59.959494,"г. Санкт-Петербург,Дивенская,д.1",2023-05-02 09:08:02
30.293275,59.812523,"г. Санкт-Петербург,Пилотов,д.24",2023-05-02 08:38:13
30.366048,59.885982,"г. Санкт-Петербург,Бухарестская,д. 24 к1",2023-05-02 10:12:19
30.304576,59.91567,"г. Санкт-Петербург,Троицкий проспект,д. 4 лит В",2023-05-02 04:18:12
30.366982,59.944832,"г. Санкт-Петербург,Фурштатская,д.47",2023-05-02 15:48:50
30.261035,59.762215,"г. Санкт-Петербург,Волхонское шоссе,д.10",2023-05-02 00:47:59
30.266829,59.857061,"г. Санкт-Петербург,Автомобильная,д. 6ж",2023-05-02 22:33:05
30.31947,59.928131,"г. Санкт-Петербург,Спасский переулок,д. 14/35",2023-05-02 04:59:01
30.340248,59.925051,"г. Санкт-Петербург,Загородный проспект,д.28",2023-05-02 01:36:29
30.341605,59.916839,"г. Санкт-Петербург,набережная Обводного канала,д.91",2023-05-02 11:37:16
30.281373,59.886717,"г. Санкт-Петербург,Трефолева,д. 2 лит БН",2023-05-02 04:52:43
30.278534,59.961332,"г. Санкт-Петербург,Корпусная,д.12",2023-05-02 13:40:21
30.253678,59.87038,"г. Санкт-Петербург,дорога на Турухтанные острова,д. 5 к2 ст1",2023-05-02 03:21:02
30.269407,60.027885,"г. Санкт-Петербург,Автобусная,д. 6а",2023-05-02 08:57:16
30.309499,59.971289,"г. Санкт-Петербург,Профессора Попова,д. 27 лит А",2023-05-02 12:21:46
30.293213,59.960287,"г. Санкт-Петербург,Большая Зеленина,д. 8 к2",2023-05-02 00:09:39
30.348378,59.963052,"г. Санкт-Петербург,Комиссара Смирнова,д.15",2023-05-02 02:29:56
30.284777,59.901274,"г. Санкт-Петербург,Ивана Черных,д. 29 лит А",2023-05-02 20:21:03
30.404316,59.938175,"г. Санкт-Петербург,Малоохтинский проспект,д.8",2023-05-02 19:09:56
30.431607,59.938951,"г. Санкт-Петербург,Магнитогорская,д. 51 лит Р",2023-05-02 01:44:00
30.27513,60.032573,"г. Санкт-Петербург,Маршала Новикова,д.38",2023-05-02 02:24:18
30.274357,59.944265,"г. Санкт-Петербург,8-я линия В.О.,д. 59а",2023-05-02 12:13:39
30.486305,59.967926,"г. Санкт-Петербург,Коммуны,д. 67 лит Ц",2023-05-02 07:38:56
30.430861,59.880058,"г. Санкт-Петербург,Фарфоровская,д.32",2023-05-02 21:07:53
30.376855,59.956367,"г. Санкт-Петербург,Свердловская набережная,д. 4Б",2023-05-02 17:23:10
30.356984,59.949163,"г. Санкт-Петербург,Шпалерная,д.34",2023-05-02 16:58:01
30.202752,59.98593,"г. Санкт-Петербург,Савушкина,д. 126 лит Б",2023-05-02 09:49:37
30.349034,59.963584,"г. Санкт-Петербург,Комиссара Смирнова,д. 11 лит Д",2023-05-02 20:28:43
30.284283,59.962003,"г. Санкт-Петербург,Большая Разночинная,д.32",2023-05-02 18:21:06
30.316883,59.890952,"г. Санкт-Петербург,Заставская,д. 33 лит ТА",2023-05-02 13:32:26
30.364144,59.970947,"г. Санкт-Петербург,Чугунная,д.40",2023-05-02 21:47:37
30.364422,59.906463,"г. Санкт-Петербург,набережная реки Волковки,д.9",2023-05-02 16:06:47
30.38149,60.011734,"г. Санкт-Петербург,Обручевых,д. 5а",2023-05-02 01:51:47
30.420621,59.699735,"г. Санкт-Петербург,Малиновская,д.8",2023-05-02 20:33:17
30.347848,59.938085,"г. Санкт-Петербург,Белинского,д.13",2023-05-02 23:16:35
30.286215,59.967363,"г. Санкт-Петербург,Песочная набережная,д. 42 к2а",2023-05-02 16:08:08
30.159822,59.838955,"г. Санкт-Петербург,Тамбасова,д. 10 к1",2023-05-02 17:14:03
30.088666,59.83035,"г. Санкт-Петербург,проспект Ленина,д.8",2023-05-02 19:36:11
30.47558,59.942737,"г. Санкт-Петербург,Индустриальный проспект,д. 20 к1",2023-05-02 06:15:36
30.350651,59.949235,"г. Санкт-Петербург,Шпалерная,д.24",2023-05-02 17:43:51
30.335092,59.89491,"г. Санкт-Петербург,Лиговский проспект,д. 256 к3",2023-05-02 05:37:12
30.327223,59.876237,"г. Санкт-Петербург,Благодатная,д.34",2023-05-02 05:15:48
30.389898,59.914944,"г. Санкт-Петербург,Глиняная,д. 14и",2023-05-02 05:46:52
30.38458,59.930728,"г. Санкт-Петербург,проспект Бакунина,д. 29 лит А",2023-05-02 04:55:52
30.331993,59.888505,"г. Санкт-Петербург,Цветочная,д. 16 лит М",2023-05-02 09:16:59
30.264835,60.002283,"г. Санкт-Петербург,Комендантский проспект,д. 4а",2023-05-02 11:51:34
30.328651,59.90469,"г. Санкт-Петербург,Смоленская,д.33",2023-05-02 07:12:18
30.438057,60.002144,"г. Санкт-Петербург,Руставели,д. 13 лит А",2023-05-02 19:03:47
30.271653,59.972627,"г. Санкт-Петербург,Константиновский проспект,д.11",2023-05-02 00:43:16
30.39015,59.883837,"г. Санкт-Петербург,Софийская,д. 8 к1",2023-05-02 15:51:28
